timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1715406333568,1,Dashboard,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 1-316,text,false,,2629,0,500,1335,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,0,0,1
1715406329050,4496,Add Employee,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 3-51,text,false,,2629,0,335,1335,http://localhost/orangehrm-5.6/web/index.php/pim/addEmployee,0,0,4496
1715406329958,3606,Add Employee,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 3-160,text,false,,2629,0,335,1335,http://localhost/orangehrm-5.6/web/index.php/pim/addEmployee,0,0,3606
1715406333568,1,Add Employee,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 3-357,text,false,,2629,0,335,1335,http://localhost/orangehrm-5.6/web/index.php/pim/addEmployee,0,0,1
1715406333567,2,Add Employee,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 3-257,text,false,,2629,0,335,1335,http://localhost/orangehrm-5.6/web/index.php/pim/addEmployee,0,0,2
1715406329965,3622,View System User,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 2-48,text,false,,2629,0,500,1336,http://localhost/orangehrm-5.6/web/index.php/admin/viewSystemUsers,0,0,3622
1715406333523,2,View System User,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 2-179,text,false,,2629,0,500,1332,http://localhost/orangehrm-5.6/web/index.php/admin/viewSystemUsers,0,0,2
1715406333588,4,Add Employee,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 3-305,text,false,,2629,0,336,1336,http://localhost/orangehrm-5.6/web/index.php/pim/addEmployee,0,0,3
1715406333574,3,View System User,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 2-483,text,false,,2629,0,500,1335,http://localhost/orangehrm-5.6/web/index.php/admin/viewSystemUsers,0,0,3
1715406333535,5,Add Employee,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 3-294,text,false,,2629,0,334,1334,http://localhost/orangehrm-5.6/web/index.php/pim/addEmployee,0,0,5
1715406333567,2,Add Employee,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 3-257,text,false,,2629,0,335,1335,http://localhost/orangehrm-5.6/web/index.php/pim/addEmployee,0,0,2
1715406329069,4471,Dashboard,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 1-47,text,false,,2629,0,500,1334,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,0,0,4471
1715406333529,2,Add Employee,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 3-240,text,false,,2629,0,332,1332,http://localhost/orangehrm-5.6/web/index.php/pim/addEmployee,0,0,1
1715406329910,3656,View System User,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 2-84,text,false,,2629,0,500,1335,http://localhost/orangehrm-5.6/web/index.php/admin/viewSystemUsers,0,0,3656
1715406333592,2,View System User,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 2-252,text,false,,2629,0,500,1336,http://localhost/orangehrm-5.6/web/index.php/admin/viewSystemUsers,0,0,1
1715406329960,3633,Add Employee,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 3-139,text,false,,2629,0,336,1336,http://localhost/orangehrm-5.6/web/index.php/pim/addEmployee,0,0,3627
1715406329960,3633,Add Employee,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 3-139,text,false,,2629,0,336,1336,http://localhost/orangehrm-5.6/web/index.php/pim/addEmployee,0,0,3627
1715406333592,2,View System User,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 2-252,text,false,,2629,0,500,1336,http://localhost/orangehrm-5.6/web/index.php/admin/viewSystemUsers,0,0,1
1715406333564,2,Dashboard,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 1-300,text,false,,2629,0,500,1335,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,0,0,2
1715406329964,3588,View System User,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 2-63,text,false,,2629,0,500,1335,http://localhost/orangehrm-5.6/web/index.php/admin/viewSystemUsers,0,0,3587
1715406333568,1,Dashboard,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 1-316,text,false,,2629,0,500,1335,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,0,0,1
1715406333526,2,Dashboard,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 1-240,text,false,,2629,0,500,1332,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,0,0,2
1715406329965,3622,View System User,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 2-48,text,false,,2629,0,500,1336,http://localhost/orangehrm-5.6/web/index.php/admin/viewSystemUsers,0,0,3622
1715406329050,4496,Add Employee,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 3-51,text,false,,2629,0,335,1335,http://localhost/orangehrm-5.6/web/index.php/pim/addEmployee,0,0,4496
1715406333568,1,Add Employee,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 3-357,text,false,,2629,0,335,1335,http://localhost/orangehrm-5.6/web/index.php/pim/addEmployee,0,0,1
1715406333569,2,View System User,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 2-151,text,false,,2629,0,500,1335,http://localhost/orangehrm-5.6/web/index.php/admin/viewSystemUsers,0,0,1
1715406329101,4470,Dashboard,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 1-7,text,false,,2629,0,500,1335,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,0,0,4469
1715406333523,2,View System User,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 2-179,text,false,,2629,0,500,1332,http://localhost/orangehrm-5.6/web/index.php/admin/viewSystemUsers,0,0,2
1715406329106,4492,Add Employee,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 3-88,text,false,,2629,0,337,1337,http://localhost/orangehrm-5.6/web/index.php/pim/addEmployee,0,0,4492
1715406329106,4492,Add Employee,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 3-88,text,false,,2629,0,337,1337,http://localhost/orangehrm-5.6/web/index.php/pim/addEmployee,0,0,4492
1715406333606,3,Add Employee,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 3-236,text,false,,2629,0,337,1337,http://localhost/orangehrm-5.6/web/index.php/pim/addEmployee,0,0,3
1715406333606,3,Add Employee,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 3-236,text,false,,2629,0,337,1337,http://localhost/orangehrm-5.6/web/index.php/pim/addEmployee,0,0,3
1715406329957,3657,Add Employee,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 3-164,text,false,,2629,0,331,1328,http://localhost/orangehrm-5.6/web/index.php/pim/addEmployee,0,0,3657
1715406329957,3657,Add Employee,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 3-164,text,false,,2629,0,331,1328,http://localhost/orangehrm-5.6/web/index.php/pim/addEmployee,0,0,3657
1715406329958,3606,Add Employee,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 3-160,text,false,,2629,0,335,1335,http://localhost/orangehrm-5.6/web/index.php/pim/addEmployee,0,0,3606
1715406333602,1,View System User,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 2-224,text,false,,2629,0,495,1320,http://localhost/orangehrm-5.6/web/index.php/admin/viewSystemUsers,0,0,1
1715406333602,1,View System User,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 2-224,text,false,,2629,0,495,1320,http://localhost/orangehrm-5.6/web/index.php/admin/viewSystemUsers,0,0,1
1715406329965,3642,Dashboard,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 1-131,text,false,,2629,0,495,1313,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,0,0,3642
1715406329965,3642,Dashboard,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 1-131,text,false,,2629,0,495,1313,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,0,0,3642
1715406333620,3,Add Employee,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 3-56,text,false,,2629,0,326,1312,http://localhost/orangehrm-5.6/web/index.php/pim/addEmployee,0,0,3
1715406333620,3,Add Employee,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 3-56,text,false,,2629,0,326,1312,http://localhost/orangehrm-5.6/web/index.php/pim/addEmployee,0,0,3
1715406333627,3,Add Employee,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 3-232,text,false,,2629,0,326,1312,http://localhost/orangehrm-5.6/web/index.php/pim/addEmployee,0,0,3
1715406333627,3,Add Employee,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 3-232,text,false,,2629,0,326,1312,http://localhost/orangehrm-5.6/web/index.php/pim/addEmployee,0,0,3
1715406329955,3678,Add Employee,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 3-188,text,false,,2629,0,325,1311,http://localhost/orangehrm-5.6/web/index.php/pim/addEmployee,0,0,3677
1715406329955,3678,Add Employee,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 3-188,text,false,,2629,0,325,1311,http://localhost/orangehrm-5.6/web/index.php/pim/addEmployee,0,0,3677
1715406333635,1,Dashboard,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 1-341,text,false,,2629,0,494,1310,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,0,0,1
1715406333635,1,Dashboard,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 1-341,text,false,,2629,0,494,1310,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,0,0,1
1715406329076,4563,View System User,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 2-47,text,false,,2629,0,492,1310,http://localhost/orangehrm-5.6/web/index.php/admin/viewSystemUsers,0,0,4563
1715406329076,4563,View System User,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 2-47,text,false,,2629,0,492,1310,http://localhost/orangehrm-5.6/web/index.php/admin/viewSystemUsers,0,0,4563
1715406333641,3,Add Employee,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 3-322,text,false,,2629,0,326,1310,http://localhost/orangehrm-5.6/web/index.php/pim/addEmployee,0,0,3
1715406333641,3,Add Employee,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 3-322,text,false,,2629,0,326,1310,http://localhost/orangehrm-5.6/web/index.php/pim/addEmployee,0,0,3
1715406333645,2,Add Employee,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 3-192,text,false,,2629,0,325,1309,http://localhost/orangehrm-5.6/web/index.php/pim/addEmployee,0,0,2
1715406333645,2,Add Employee,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 3-192,text,false,,2629,0,325,1309,http://localhost/orangehrm-5.6/web/index.php/pim/addEmployee,0,0,2
1715406333647,4,Dashboard,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 1-233,text,false,,2629,0,493,1308,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,0,0,4
1715406333647,4,Dashboard,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 1-233,text,false,,2629,0,493,1308,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,0,0,4
1715406329946,3705,View System User,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 2-380,text,false,,2629,0,491,1307,http://localhost/orangehrm-5.6/web/index.php/admin/viewSystemUsers,0,0,3705
1715406329946,3705,View System User,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 2-380,text,false,,2629,0,491,1307,http://localhost/orangehrm-5.6/web/index.php/admin/viewSystemUsers,0,0,3705
1715406333655,4,View System User,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 2-168,text,false,,2629,0,490,1306,http://localhost/orangehrm-5.6/web/index.php/admin/viewSystemUsers,0,0,4
1715406333655,4,View System User,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 2-168,text,false,,2629,0,490,1306,http://localhost/orangehrm-5.6/web/index.php/admin/viewSystemUsers,0,0,4
1715406329965,3700,Dashboard,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 1-127,text,false,,2629,0,492,1305,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,0,0,3700
1715406329965,3700,Dashboard,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 1-127,text,false,,2629,0,492,1305,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,0,0,3700
1715406329050,4607,Dashboard,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 1-98,text,false,,2629,0,492,1305,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,0,0,4607
1715406329050,4607,Dashboard,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 1-98,text,false,,2629,0,492,1305,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,0,0,4607
1715406329053,4614,Dashboard,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 1-197,text,false,,2629,0,490,1305,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,0,0,4614
1715406329053,4614,Dashboard,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 1-197,text,false,,2629,0,490,1305,http://localhost/orangehrm-5.6/web/index.php/dashboard/index,0,0,4614
1715406333667,3,Add Employee,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 3-316,text,false,,2629,0,326,1304,http://localhost/orangehrm-5.6/web/index.php/pim/addEmployee,0,0,2
1715406333667,3,Add Employee,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 3-316,text,false,,2629,0,326,1304,http://localhost/orangehrm-5.6/web/index.php/pim/addEmployee,0,0,2
1715406333670,2,Add Employee,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 3-224,text,false,,2629,0,325,1303,http://localhost/orangehrm-5.6/web/index.php/pim/addEmployee,0,0,2
1715406333670,2,Add Employee,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 3-224,text,false,,2629,0,325,1303,http://localhost/orangehrm-5.6/web/index.php/pim/addEmployee,0,0,2
1715406329945,3730,View System User,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 2-403,text,false,,2629,0,489,1302,http://localhost/orangehrm-5.6/web/index.php/admin/viewSystemUsers,0,0,3729
